inv_id,acct_id,inv_total,inv_items,acct_age,number_of_inv120,cum_tot_inv_acct,is_late
2548,53,214836.17,9,810,10,10,0
2549,53,221303.97,7,1031,21,47,0
2550,53,80096.03,5,795,6,6,0
2551,53,187364.45,9,791,4,4,0
2552,53,241662.48,8,920,19,26,0
2553,53,246961.45,6,1024,17,43,0
2554,53,156775.99,7,844,17,17,0
2555,53,179827.05,5,801,7,7,0
2556,53,63993.95,3,932,16,28,0
2557,53,60732.54,2,848,18,18,0
2558,53,128344.77,6,1067,22,51,0
2559,53,280276.03,7,988,12,35,0
2560,53,41848.75,2,923,18,27,0
2561,53,248893.65,8,987,13,34,0
2562,53,24881.14,3,774,3,3,0
2563,53,114575.47,5,1007,15,39,0
2564,53,125900.55,5,1000,14,37,0
2565,53,90091.22,5,898,21,25,0
2566,53,103685.69,4,965,12,30,0
2567,53,91662.56,5,886,21,23,0
2568,53,300515.47,9,1081,22,52,0
2569,53,182280.50,5,809,9,9,0
2570,53,54020.96,3,862,20,20,0
2571,53,144302.05,9,891,22,24,0
2572,53,153891.23,8,1009,16,40,0
2573,53,50320.12,3,759,1,1,0
2574,53,154724.90,2,791,4,4,0
2575,53,98002.14,4,1054,20,49,0
2576,53,205473.33,7,832,14,14,0
2577,53,132790.74,8,988,12,35,0
2578,53,151743.48,3,1026,19,45,0
2579,53,100719.39,3,974,12,31,0
2580,53,246342.28,8,1025,18,44,0
2581,53,69762.58,2,867,20,21,0
2582,53,192509.46,6,951,15,29,0
2583,53,137482.14,5,814,12,12,0
2584,53,55927.70,3,1012,16,41,0
2585,53,136129.80,3,810,10,10,0
2586,53,66597.85,5,773,2,2,0
2587,53,345166.73,9,820,13,13,0
2588,53,67806.44,2,1032,22,48,0
2589,53,24114.86,2,1055,21,50,0
2590,53,122980.23,7,743,0,0,0
2591,53,133232.39,8,985,12,33,0
2592,53,68518.50,2,1012,16,41,0
2593,54,213593.02,9,965,32,35,0
2594,54,49815.11,2,874,11,11,0
2595,54,83989.60,2,831,2,2,0
2596,54,142000.40,6,965,32,35,0
2597,54,81170.92,5,1120,35,79,0
2598,54,91241.74,7,1006,35,47,0
2599,54,141405.71,8,1124,35,80,0
2600,54,109543.72,5,1009,35,48,0
2601,54,75606.30,3,1146,30,85,0
2602,54,146115.87,5,1102,32,74,0
2603,54,42900.78,3,1003,32,44,0
2604,54,58925.48,2,976,34,39,0
2605,54,60478.44,3,888,12,12,0
2606,54,281894.53,9,853,4,4,0
2607,54,12785.27,3,1158,33,89,0
2608,54,128243.11,4,1004,33,45,0
2609,54,153733.71,9,938,28,28,0
2610,54,153051.01,5,1048,32,60,0
2611,54,96908.78,4,926,27,27,0
2612,54,60555.64,3,945,30,31,0
2613,54,47051.68,2,892,14,14,0
2614,54,174164.14,8,871,10,10,0
2615,54,226871.18,6,1005,34,46,0
2616,54,120938.14,6,916,22,22,0
2617,54,29403.89,2,916,22,22,0
2618,54,219669.83,8,1082,33,68,0
2619,54,196146.41,7,1016,33,50,0
2620,54,6751.75,2,979,35,40,0
2621,54,209966.51,7,923,25,25,0
2622,54,204378.29,6,826,1,1,0
2623,54,193701.52,6,1039,31,56,0
2624,54,289244.80,7,891,13,13,0
2625,54,12739.49,4,903,20,20,0
2626,54,193136.95,8,1063,34,64,0
2627,54,168604.24,8,944,29,30,0
2628,54,308612.21,8,895,15,15,0
2629,54,260664.29,7,902,19,19,0
2630,54,309044.34,8,1046,32,59,0
2631,54,67594.58,5,1142,31,84,0
2632,54,162397.81,7,939,29,29,0
2633,54,71346.61,2,1010,36,49,0
2634,54,172374.08,8,1020,33,52,0
2635,54,87714.83,2,848,3,3,0
2636,54,113777.51,7,870,9,9,0
2637,54,39205.29,3,864,6,6,0
2638,54,64262.18,3,1087,32,70,0
2639,54,85879.78,5,994,32,43,0
2640,54,204087.08,9,1147,31,86,0
2641,54,248989.66,8,1111,33,76,0
2642,54,119052.51,7,860,5,5,0
2643,54,122170.35,3,1034,33,55,0
2644,54,194091.95,7,1151,33,88,0
2645,54,93039.49,4,1064,35,65,0
2646,54,45435.02,4,898,17,17,0
2647,54,238942.74,7,1108,32,75,0
2648,54,58742.75,3,945,30,31,0
2649,54,239218.41,9,980,36,41,0
2650,54,121174.72,3,949,31,33,0
2651,54,299104.68,5,923,25,25,0
2652,54,34351.92,2,1135,33,83,0
2653,54,78639.14,5,864,6,6,0
2654,54,159769.69,4,1045,31,58,0
2655,54,38252.55,3,869,8,8,0
2656,54,196005.62,9,918,24,24,0
2657,54,134745.73,5,819,0,0,0
2658,54,133805.18,9,895,15,15,0
2659,54,183665.20,7,1091,33,71,0
2660,54,140737.53,6,1074,32,67,0
2661,54,150362.76,7,1055,33,61,0
2662,54,189494.40,9,1129,33,81,0
2663,54,323599.24,8,899,18,18,0
2664,54,64054.04,2,1043,32,57,0
2665,54,125750.74,8,972,34,38,0
2666,54,50523.12,2,1016,33,50,0
2667,54,212250.19,7,1072,32,66,0
2668,54,51879.54,2,1098,32,72,0
2669,54,115467.63,4,1060,33,63,0
2670,54,173337.12,5,904,21,21,0
2671,54,175732.13,7,1024,33,54,0
2672,54,169907.36,8,1150,32,87,0
2673,54,213105.36,8,1113,34,77,0
2674,54,116190.38,6,1100,32,73,0
2675,54,111880.44,4,1118,34,78,0
2676,54,124882.52,8,986,34,42,0
2677,54,188163.07,7,1022,34,53,0
2678,54,32747.24,2,966,34,37,0
2679,54,83703.84,4,1055,33,61,0
2680,54,73988.08,7,1131,32,82,0
2681,54,52454.21,3,1084,34,69,0
2682,54,180766.41,7,952,31,34,0
2683,55,64678.57,3,1250,10,32,0
2684,55,222709.57,6,1093,9,19,0
2685,55,19633.29,2,957,7,7,0
2686,55,103522.68,8,1090,10,18,0
2687,55,312977.03,8,1167,9,26,0
2688,55,189063.75,7,1221,10,30,0
2689,55,225133.29,7,1021,13,15,0
2690,55,173029.27,4,970,8,8,0
2691,55,140523.88,8,1150,6,23,0
2692,55,192372.90,6,1158,7,24,0
2693,55,118885.44,5,971,9,9,0
2694,55,205094.23,7,916,3,3,0
2695,55,191739.33,9,896,1,1,0
2696,55,68148.92,3,1232,10,31,0
2697,55,237748.86,7,1107,9,20,0
2698,55,390016.25,9,997,11,11,1
2699,55,3946.92,2,915,2,2,0
2700,55,170195.73,7,894,0,0,0
2701,55,137954.75,3,1121,9,21,0
2702,55,110174.46,6,1184,9,27,0
2703,55,77868.26,5,1026,14,16,0
2704,55,42202.17,4,1218,9,29,0
2705,55,25043.76,2,1158,7,24,0
2706,55,199453.12,8,920,4,4,0
2707,55,92822.86,4,1138,7,22,0
2708,55,180190.91,9,1009,13,13,1
2709,55,224350.10,9,948,6,6,0
2710,55,79307.09,2,1004,12,12,0
2711,55,24074.31,2,1048,12,17,0
2712,55,181446.21,7,979,10,10,0
2713,55,216589.35,7,1013,14,14,0
2714,55,171890.25,8,947,5,5,0
2715,55,38969.40,3,1188,10,28,0
2716,56,89373.35,6,1215,4,4,0
2717,56,261788.50,9,1422,20,35,1
2718,56,184594.69,5,1506,19,48,0
2719,56,112473.67,2,1421,19,34,0
2720,56,184335.70,8,1499,16,45,1
2721,56,246761.08,7,1466,19,43,0
2722,56,253716.80,9,1333,18,22,1
2723,56,214791.30,8,1176,0,0,1
2724,56,287629.47,7,1252,9,9,1
2725,56,72241.26,6,1331,17,21,1
2726,56,39033.23,4,1427,21,37,0
2727,56,126492.03,8,1329,16,20,1
2728,56,175093.99,6,1317,14,17,0
2729,56,102284.18,2,1501,17,46,0
2730,56,85005.38,6,1369,19,28,0
2731,56,79762.63,2,1361,21,27,0
2732,56,116208.50,5,1479,18,44,0
2733,56,49613.55,3,1455,17,40,0
2734,56,118246.82,5,1317,14,17,0
2735,56,108726.99,3,1360,20,26,0
2736,56,103599.81,6,1247,7,7,0
2737,56,306681.40,8,1345,17,23,0
2738,56,144265.57,5,1190,2,2,0
2739,56,145447.04,8,1221,5,5,1
2740,56,158546.39,7,1503,18,47,1
2741,56,77669.08,7,1351,18,24,0
2742,56,229502.00,5,1512,20,49,0
2743,56,185743.49,5,1407,16,30,0
2744,56,119595.67,5,1416,17,32,0
2745,56,149676.22,8,1411,16,31,1
2746,56,139228.41,6,1451,18,39,0
2747,56,92106.22,6,1306,13,15,0
2748,56,82204.66,5,1290,14,14,0
2749,56,233607.52,7,1457,18,41,0
2750,56,220656.25,9,1267,10,10,1
2751,56,16052.68,2,1352,19,25,0
2752,56,96651.20,2,1281,12,12,0
2753,56,154848.30,9,1284,13,13,1
2754,56,214341.37,7,1269,11,11,0
2755,56,200414.50,9,1460,19,42,0
2756,56,39714.59,4,1398,17,29,0
2757,56,131968.21,5,1178,1,1,1
2758,56,46003.81,4,1247,7,7,0
2759,56,99126.52,5,1315,13,16,0
2760,56,230817.75,7,1436,21,38,0
2761,56,163266.11,6,1519,20,50,0
2762,56,129558.36,9,1319,15,19,1
2763,56,127987.50,7,1420,18,33,1
2764,56,84244.05,2,1425,21,36,0
2765,56,77442.25,3,1246,6,6,0
2766,56,149527.97,6,1197,3,3,0
2767,57,146477.17,6,1592,23,41,0
2768,57,225048.95,9,1420,11,11,0
2769,57,140215.77,5,1582,19,37,0
2770,57,251267.81,6,1387,2,2,0
2771,57,72711.57,3,1585,20,38,0
2772,57,155739.03,9,1503,24,24,0
2773,57,59819.51,2,1609,28,48,0
2774,57,64858.70,2,1496,23,23,0
2775,57,155120.53,8,1510,24,27,0
2776,57,177992.11,7,1614,26,49,0
2777,57,88796.35,6,1638,33,61,0
2778,57,258035.98,8,1698,33,70,0
2779,57,248617.79,7,1634,31,59,0
2780,57,130935.84,3,1741,31,82,0
2781,57,247072.96,9,1422,12,12,0
2782,57,124895.95,6,1697,32,69,0
2783,57,90655.95,5,1592,23,41,0
2784,57,148331.42,8,1601,27,46,0
2785,57,60908.94,4,1448,14,14,0
2786,57,156896.45,8,1630,28,55,0
2787,57,235838.11,9,1728,26,74,0
2788,57,234562.27,9,1586,21,39,0
2789,57,32742.53,4,1400,7,7,0
2790,57,192567.87,4,1492,22,22,0
2791,57,199595.39,9,1718,27,73,0
2792,57,101532.32,5,1385,0,0,0
2793,57,62796.77,6,1535,21,31,0
2794,57,152695.23,3,1520,21,28,0
2795,57,65412.83,3,1633,29,57,0
2796,57,174425.30,5,1397,4,4,0
2797,57,291627.84,8,1422,12,12,0
2798,57,50171.69,4,1449,15,15,0
2799,57,181354.22,8,1452,17,17,0
2800,57,73699.21,3,1734,29,78,0
2801,57,120285.46,5,1693,31,68,0
2802,57,39070.42,4,1410,9,9,0
2803,57,192681.80,9,1419,10,10,1
2804,57,197069.02,7,1542,20,32,0
2805,57,73351.14,6,1685,31,67,0
2806,57,252729.61,9,1508,23,26,1
2807,57,91427.70,4,1632,28,56,0
2808,57,120368.90,6,1683,30,66,0
2809,57,120889.55,4,1505,25,25,0
2810,57,285940.42,9,1633,29,57,0
2811,57,70272.26,3,1624,27,52,0
2812,57,141998.56,7,1617,26,50,0
2813,57,2965.42,2,1652,31,62,0
2814,57,41176.45,4,1403,8,8,0
2815,57,157015.95,5,1624,27,52,0
2816,57,148579.54,7,1399,5,5,0
2817,57,136391.65,4,1703,34,72,0
2818,57,188889.29,8,1550,19,33,0
2819,57,92233.06,5,1730,26,75,0
2820,57,29390.12,4,1385,0,0,0
2821,57,84805.20,2,1393,3,3,0
2822,57,146547.17,3,1747,30,84,0
2823,57,60418.63,5,1635,32,60,0
2824,57,123456.08,4,1523,21,29,0
2825,57,137359.26,3,1736,30,80,0
2826,57,86844.98,2,1738,30,81,0
2827,57,67187.35,6,1597,26,45,0
2828,57,146599.14,6,1732,27,76,0
2829,57,49389.62,3,1572,19,36,0
2830,57,136891.59,5,1743,31,83,0
2831,57,174166.95,8,1594,24,43,0
2832,57,30896.56,2,1530,21,30,0
2833,57,67599.46,5,1657,31,63,0
2834,57,148419.65,9,1732,27,76,0
2835,57,40249.69,6,1555,21,35,0
2836,57,236953.43,6,1473,18,18,0
2837,57,148973.50,6,1552,20,34,0
2838,57,210596.83,6,1601,27,46,0
2839,57,78377.17,3,1669,32,65,0
2840,57,56924.94,2,1591,22,40,0
2841,57,185372.72,7,1449,15,15,0
2842,57,163974.47,5,1399,5,5,0
2843,57,114998.45,5,1735,29,79,0
2844,57,89177.15,7,1658,32,64,0
2845,57,115390.54,3,1622,27,51,0
2846,57,141255.89,8,1484,19,19,0
2847,57,137936.76,5,1489,20,20,0
2848,57,74901.41,6,1629,27,54,0
2849,57,15275.66,3,1595,25,44,0
2850,57,63481.32,3,1700,34,71,0
2851,57,98579.50,8,1749,31,85,0
2852,57,91544.86,5,1489,20,20,0
2853,58,123144.52,2,1303,29,57,0
2854,58,52559.35,3,1384,30,76,0
2855,58,221847.32,9,1137,18,18,0
2856,58,6838.06,2,1333,29,65,0
2857,58,52732.71,5,1255,27,45,0
2858,58,123960.65,3,1082,1,1,0
2859,58,96231.00,5,1426,24,83,0
2860,58,80889.87,2,1295,28,54,0
2861,58,68230.26,4,1245,26,43,0
2862,58,133831.73,3,1389,30,77,0
2863,58,68857.98,2,1355,28,69,0
2864,58,46724.19,5,1213,33,36,0
2865,58,49232.47,2,1127,17,17,0
2866,58,160099.28,5,1124,16,16,0
2867,58,152639.94,4,1115,8,8,0
2868,58,51197.89,3,1225,32,38,0
2869,58,101470.51,5,1350,28,67,0
2870,58,284595.23,8,1193,31,31,0
2871,58,141838.14,6,1153,22,22,0
2872,58,205610.34,9,1141,20,20,0
2873,58,49186.04,2,1081,0,0,0
2874,58,39804.38,2,1294,27,52,0
2875,58,121398.83,4,1292,26,51,0
2876,58,327989.65,7,1103,5,5,0
2877,58,39824.12,2,1401,31,80,0
2878,58,159786.53,7,1204,31,33,0
2879,58,254988.98,9,1221,32,37,0
2880,58,145918.71,5,1122,12,12,0
2881,58,228470.31,9,1122,12,12,0
2882,58,259771.55,5,1371,30,74,0
2883,58,89050.17,4,1178,27,27,0
2884,58,6145.38,4,1165,23,23,0
2885,58,226940.15,8,1309,31,59,0
2886,58,179878.20,5,1390,31,78,0
2887,58,134669.26,6,1093,3,3,0
2888,58,171993.30,4,1116,9,9,0
2889,58,121551.06,5,1197,32,32,0
2890,58,115799.20,5,1344,28,66,0
2891,58,164158.87,6,1244,26,42,0
2892,58,151550.53,8,1360,31,72,0
2893,58,36175.54,4,1231,32,39,0
2894,58,118620.31,6,1310,31,60,0
2895,58,34000.95,3,1241,29,41,0
2896,58,208636.72,6,1354,28,68,0
2897,58,157295.24,6,1092,2,2,0
2898,58,148023.30,6,1176,26,26,0
2899,58,100531.93,4,1279,25,48,0
2900,58,291038.22,9,1328,28,62,0
2901,58,128219.78,3,1171,24,24,0
2902,58,39095.05,3,1234,32,40,0
2903,58,81074.90,3,1289,26,50,0
2904,58,197649.03,8,1438,24,86,0
2905,58,57651.67,4,1117,10,10,0
2906,58,78583.05,2,1174,25,25,0
2907,58,69121.29,5,1123,15,15,0
2908,58,136165.90,4,1394,31,79,0
2909,58,63965.39,3,1435,23,85,0
2910,58,206237.84,7,1209,32,34,0
2911,58,74477.72,3,1420,26,82,0
2912,58,154613.16,7,1304,30,58,0
2913,58,136991.38,4,1110,6,6,0
2914,58,89237.04,5,1281,26,49,0
2915,58,141987.15,7,1140,19,19,0
2916,58,240192.77,9,1253,26,44,0
2917,58,46437.53,3,1272,25,47,0
2918,58,188719.70,9,1151,21,21,0
2919,58,100317.71,4,1095,4,4,0
2920,58,49311.86,4,1433,23,84,0
2921,58,218960.03,8,1355,28,69,0
2922,58,138686.39,9,1189,28,28,0
2923,58,247654.63,8,1332,28,64,0
2924,58,152979.51,5,1414,29,81,0
2925,58,272238.32,9,1192,29,29,0
2926,58,57176.11,2,1314,29,61,0
2927,58,67549.44,2,1209,32,34,0
2928,58,13788.20,2,1369,29,73,0
2929,58,239327.16,6,1192,29,29,0
2930,58,74657.76,6,1301,28,56,0
2931,58,64938.65,2,1295,28,54,0
2932,58,32038.68,2,1331,27,63,0
2933,58,138946.61,5,1294,27,52,0
2934,58,101352.34,3,1113,7,7,0
2935,58,207213.65,7,1122,12,12,0
2936,58,62018.77,3,1268,25,46,0
2937,58,343743.02,8,1355,28,69,0
2938,58,179201.01,6,1119,11,11,0
2939,58,220327.97,8,1382,29,75,0
2940,59,139997.44,6,1237,7,30,0
2941,59,165707.07,7,1035,14,14,1
2942,59,88634.88,3,1031,12,12,0
2943,59,52271.05,6,1067,12,18,0
2944,59,91991.56,6,1082,13,20,1
2945,59,78244.77,3,1264,8,33,0
2946,59,195438.72,6,1000,9,9,0
2947,59,238680.64,7,1083,14,21,1
2948,59,75594.06,4,1171,10,26,0
2949,59,164230.67,9,1065,11,17,1
2950,59,209322.56,8,939,5,5,1
2951,59,210104.89,8,1077,13,19,1
2952,59,106317.89,4,938,3,3,1
2953,59,164894.48,4,1252,8,32,0
2954,59,111549.26,4,938,3,3,0
2955,59,176257.72,6,1275,9,35,1
2956,59,119569.34,5,1133,13,24,0
2957,59,116443.83,7,1221,7,29,1
2958,59,182243.40,8,931,2,2,1
2959,59,270626.80,9,1117,15,23,1
2960,59,58614.00,4,997,8,8,0
2961,59,126768.78,5,1001,10,10,0
2962,59,85052.89,4,963,7,7,0
2963,59,125989.93,7,1048,13,15,1
2964,59,42348.87,4,1205,5,27,0
2965,59,76101.74,5,1207,6,28,0
2966,59,120412.49,5,1104,14,22,0
2967,59,56377.90,3,923,0,0,0
2968,59,175274.49,5,1014,11,11,0
2969,59,29213.74,4,1145,13,25,0
2970,59,177031.70,5,1273,8,34,1
2971,59,61817.93,2,1250,7,31,0
2972,59,80466.58,6,1053,13,16,0
2973,59,102995.60,4,1031,12,12,0
2974,59,150469.19,8,958,6,6,1
2975,59,204734.84,8,926,1,1,1
2976,60,137145.73,7,736,0,0,0
2977,60,228512.23,5,1004,13,32,0
2978,60,33888.24,3,832,9,9,0
2979,60,180345.55,8,1034,26,47,0
2980,60,65604.65,7,1030,24,45,0
2981,60,110390.74,7,1090,34,60,0
2982,60,74927.92,3,1029,23,44,0
2983,60,95801.83,4,1041,27,48,0
2984,60,193363.60,4,1069,31,55,0
2985,60,228657.20,7,1021,19,40,0
2986,60,78229.23,2,849,14,14,0
2987,60,65286.58,4,979,14,29,0
2988,60,28968.22,4,980,15,30,0
2989,60,82395.26,4,1046,30,51,0
2990,60,201722.73,7,1033,25,46,0
2991,60,27953.70,3,773,4,4,0
2992,60,197238.42,7,888,15,19,0
2993,60,127691.52,7,1010,15,35,0
2994,60,199156.20,5,763,1,1,0
2995,60,99791.55,7,767,3,3,0
2996,60,145422.48,7,1019,18,38,0
2997,60,28270.80,2,989,15,31,0
2998,60,12823.41,2,830,8,8,0
2999,60,42130.78,2,947,15,23,0
3000,60,129637.94,9,1005,14,33,0
3001,60,117502.50,5,1055,32,54,0
3002,60,216586.60,6,1027,22,43,0
3003,60,153553.39,9,836,11,11,0
3004,60,132286.68,5,935,14,22,0
3005,60,70217.70,2,1019,18,38,0
3006,60,179712.31,9,1023,20,41,0
3007,60,251128.80,8,1012,16,36,0
3008,60,150942.43,5,843,13,13,0
3009,60,146330.78,8,837,12,12,0
3010,60,46417.94,2,876,15,16,0
3011,60,292999.00,7,801,6,6,0
3012,60,150369.51,8,1078,33,57,0
3013,60,334625.22,7,1009,14,34,0
3014,60,140299.06,5,882,16,17,0
3015,60,127483.83,8,883,17,18,0
3016,60,18255.45,2,1014,17,37,0
3017,60,81632.66,4,1087,33,59,0
3018,60,160097.15,9,1083,32,58,0
3019,60,74092.62,3,927,13,21,0
3020,60,134161.33,7,867,14,15,0
3021,60,64350.54,3,1051,30,52,0
3022,60,101545.61,4,1041,27,48,0
3023,60,125875.65,6,971,11,26,0
3024,60,253292.23,8,833,10,10,0
3025,60,69122.84,2,899,15,20,0
3026,60,148310.14,7,764,2,2,0
3027,60,141013.64,7,803,7,7,0
3028,60,348551.87,9,973,12,27,0
3029,60,137113.59,6,975,13,28,0
3030,60,176524.28,6,1070,32,56,0
3031,60,143320.85,8,959,11,24,0
3032,60,113573.93,9,1053,31,53,0
3033,60,246993.34,5,1041,27,48,0
3034,60,126777.46,2,791,5,5,0
3035,60,105482.97,5,1023,20,41,0
3036,60,40570.44,2,961,12,25,0
3037,61,44197.04,3,577,5,5,0
3038,61,50733.48,2,677,6,10,0
3039,61,75571.47,3,832,9,24,0
3040,61,82256.82,3,779,12,21,0
3041,61,40848.27,2,566,4,4,0
3042,61,62005.02,3,752,10,18,0
3043,61,21628.48,2,540,3,3,0
3044,61,297311.26,9,772,11,20,1
3045,61,158729.38,7,670,5,9,0
3046,61,120498.99,9,522,1,1,1
3047,61,211226.50,5,584,6,6,0
3048,61,178823.53,5,727,10,17,0
3049,61,76175.11,5,679,7,11,0
3050,61,239225.76,9,697,9,14,1
3051,61,181120.03,5,612,7,7,0
3052,61,87469.32,8,691,8,13,1
3053,61,234583.60,9,501,0,0,1
3054,61,126798.91,8,782,13,22,0
3055,61,164864.63,7,712,8,15,0
3056,61,229806.59,8,808,10,23,0
3057,61,182796.07,7,752,10,18,1
3058,61,207967.82,9,532,2,2,1
3059,61,195381.13,7,726,9,16,0
3060,61,96523.86,6,638,7,8,1
3061,61,166075.40,6,683,8,12,0
3062,62,123633.01,6,1407,18,58,0
3063,62,74517.70,5,1448,24,72,0
3064,62,91650.55,5,1364,18,50,0
3065,62,102620.43,4,1174,13,13,0
3066,62,65025.39,3,1147,5,5,0
3067,62,100454.18,4,1447,22,70,0
3068,62,108203.37,4,1162,9,9,0
3069,62,62964.19,4,1211,23,23,0
3070,62,210499.74,8,1431,21,65,0
3071,62,208727.29,6,1440,22,68,0
3072,62,17371.40,3,1383,16,52,0
3073,62,273752.93,8,1359,19,49,0
3074,62,226254.29,7,1411,20,61,0
3075,62,51773.54,2,1419,21,63,0
3076,62,232399.99,9,1172,11,11,0
3077,62,267256.19,8,1212,24,24,0
3078,62,117167.33,8,1190,18,18,0
3079,62,232435.11,6,1243,31,31,0
3080,62,12513.00,3,1343,20,48,0
3081,62,201566.03,6,1136,1,1,0
3082,62,236334.82,7,1200,19,19,1
3083,62,258196.91,7,1393,18,54,0
3084,62,241753.38,4,1238,29,29,0
3085,62,237065.40,6,1395,19,55,0
3086,62,85848.02,2,1433,22,66,0
3087,62,118476.58,7,1413,20,62,0
3088,62,191759.97,8,1399,18,56,0
3089,62,32244.36,2,1153,6,6,0
3090,62,176229.33,9,1247,31,32,0
3091,62,197916.19,7,1183,16,16,0
3092,62,60116.18,4,1365,19,51,0
3093,62,189917.00,6,1206,21,21,0
3094,62,67554.35,4,1154,7,7,0
3095,62,12809.86,2,1234,28,28,0
3096,62,173345.00,7,1253,33,34,0
3097,62,198394.85,8,1283,28,38,0
3098,62,209155.17,9,1402,19,57,0
3099,62,99405.82,6,1170,10,10,0
3100,62,339022.27,8,1262,30,35,0
3101,62,17561.12,2,1186,17,17,0
3102,62,76090.56,2,1324,26,47,0
3103,62,57262.17,4,1445,21,69,0
3104,62,147038.90,9,1292,30,41,0
3105,62,52014.08,7,1276,28,36,0
3106,62,303920.14,7,1240,30,30,0
3107,62,32999.04,2,1276,28,36,0
3108,62,389077.92,9,1409,18,59,0
3109,62,128243.53,3,1138,2,2,0
3110,62,88817.95,2,1303,26,42,0
3111,62,119664.59,7,1140,3,3,0
3112,62,140882.02,7,1173,12,12,0
3113,62,131278.08,8,1447,22,70,0
3114,62,159969.31,7,1207,22,22,0
3115,62,200102.72,7,1476,24,73,1
3116,62,224060.65,7,1215,25,25,0
3117,62,28244.13,2,1388,17,53,0
3118,62,206287.47,7,1124,0,0,0
3119,62,155487.77,4,1429,20,64,0
3120,62,55866.99,2,1200,19,19,0
3121,62,109719.14,5,1308,25,43,0
3122,62,196923.11,8,1215,25,25,0
3123,62,202392.67,8,1284,29,39,0
3124,62,84491.53,2,1439,21,67,0
3125,62,39694.22,2,1410,19,60,0
3126,62,23537.21,3,1317,26,45,0
3127,62,81929.39,3,1288,30,40,1
3128,62,180158.20,8,1251,32,33,0
3129,62,97426.26,4,1316,25,44,0
3130,62,87111.73,2,1222,27,27,0
3131,62,63483.22,4,1141,4,4,0
3132,62,155164.34,5,1321,25,46,0
3133,62,13685.68,2,1179,15,15,0
3134,62,135834.51,5,1158,8,8,0
3135,62,111331.80,4,1175,14,14,0
3136,63,312139.09,9,698,5,5,1
3137,63,82736.17,2,900,11,19,0
3138,63,216630.24,5,857,7,14,0
3139,63,141241.76,5,899,10,18,0
3140,63,211727.25,9,790,7,9,1
3141,63,104051.16,5,882,8,16,0
3142,63,27712.44,2,785,6,8,0
3143,63,153635.39,5,888,9,17,1
3144,63,176765.05,8,830,5,12,0
3145,63,244342.09,6,844,6,13,0
3146,63,174161.29,8,822,4,11,0
3147,63,78446.17,2,672,3,3,0
3148,63,103122.78,2,695,4,4,0
3149,63,28207.77,2,752,5,7,0
3150,63,175252.07,7,601,0,0,1
3151,63,28608.42,3,878,7,15,0
3152,63,209650.86,8,816,5,10,0
3153,63,91214.46,6,701,6,6,0
3154,63,104916.76,5,902,12,20,0
3155,63,138262.85,8,671,2,2,0
3156,63,145815.47,7,631,1,1,0
3157,64,166480.49,6,1130,3,8,1
3158,64,156212.17,5,918,2,2,0
3159,64,132961.98,2,943,3,3,0
3160,64,107186.18,3,974,4,4,0
3161,64,14802.30,2,858,0,0,0
3162,64,115350.66,8,1117,2,7,1
3163,64,48081.02,2,1022,3,5,0
3164,64,183826.16,8,899,1,1,1
3165,64,132724.72,8,1086,2,6,0
3166,65,68066.00,2,970,12,33,0
3167,65,242134.89,9,742,7,7,0
3168,65,30328.60,2,938,10,28,0
3169,65,159205.01,7,683,1,1,1
3170,65,89752.97,6,742,7,7,0
3171,65,142184.60,5,806,15,17,0
3172,65,91729.46,5,993,14,37,0
3173,65,134394.42,6,780,13,13,0
3174,65,202291.82,8,890,11,23,0
3175,65,61184.63,6,779,12,12,0
3176,65,196923.82,9,978,13,35,1
3177,65,182497.95,6,1022,15,39,0
3178,65,54547.12,3,946,11,29,0
3179,65,219137.20,8,789,15,15,0
3180,65,241485.77,9,965,10,31,0
3181,65,65850.25,2,792,16,16,0
3182,65,86946.96,4,765,11,11,0
3183,65,132427.60,4,868,13,22,0
3184,65,224984.56,6,953,10,30,0
3185,65,69398.96,3,855,14,21,0
3186,65,153325.96,4,918,9,26,0
3187,65,74040.97,2,1028,16,41,0
3188,65,70743.26,2,783,14,14,0
3189,65,179835.84,3,924,10,27,0
3190,65,189102.41,6,977,12,34,0
3191,65,43228.18,2,677,0,0,0
3192,65,69518.04,2,686,2,2,0
3193,65,166124.77,7,969,11,32,0
3194,65,154262.88,3,757,10,10,0
3195,65,172564.72,5,1018,14,38,0
3196,65,104933.02,5,1026,15,40,0
3197,65,61467.80,2,826,12,18,0
3198,65,294174.21,7,828,13,19,0
3199,65,183304.63,4,910,9,25,0
3200,65,212143.51,6,705,5,5,0
3201,65,86840.08,5,984,14,36,0
3202,65,149031.36,7,732,6,6,0
3203,65,122696.41,5,1028,16,41,0
3204,65,100056.56,4,693,3,3,0
3205,65,186209.58,8,904,9,24,0
3206,65,175374.62,9,700,4,4,0
3207,65,134699.05,6,751,9,9,1
3208,65,33471.42,3,844,14,20,0
3209,66,24307.54,2,1151,22,40,0
3210,66,86271.88,2,995,7,7,0
3211,66,53252.76,2,1203,22,48,0
3212,66,39098.48,2,1262,22,61,0
3213,66,239208.33,5,1062,20,20,0
3214,66,229235.67,7,1299,23,70,0
3215,66,224737.99,8,1236,23,54,0
3216,66,155229.95,5,1090,26,26,0
3217,66,146688.72,3,1139,22,37,0
3218,66,251268.89,9,1136,21,36,0
3219,66,22761.17,2,1205,24,50,0
3220,66,186160.59,6,1269,23,63,0
3221,66,16275.07,2,1194,24,47,0
